Id,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,,,,,,,,,,,,,
468,11450,55,2,2000,68520,72,1,0,2000,3,4,5,185,1115,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,
469,9950,46,11,2000,68414,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
470,11950,56,1,2000,66777,110,0,0,1600,5,4,5,85,1090,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
471,13950,52,5,2000,66527,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
472,11250,54,3,2000,66063,110,1,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
473,10900,50,7,2000,65471,97,1,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
474,9750,56,1,2000,65400,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
475,9950,52,5,2000,65170,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
476,11950,56,1,2000,65000,110,1,0,1600,5,4,5,19,1075,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
477,10450,48,9,2000,64193,110,1,0,1600,3,4,5,69,1040,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
478,8950,54,3,2000,64000,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
479,10250,54,3,2000,63792,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
480,9930,53,4,2000,63635,110,1,0,1600,4,4,5,69,1035,0,1,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
481,10500,54,3,2000,63135,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
482,11950,54,3,2000,63123,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
483,11500,48,9,2000,63000,69,1,0,1900,5,4,5,185,1140,0,1,6,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
484,11500,55,2,2000,63000,110,0,0,1600,4,4,5,69,1035,0,1,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
485,11450,54,3,2000,62987,110,0,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
486,9900,56,1,2000,62751,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
487,9500,54,3,2000,62519,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
488,10500,50,7,2000,62280,97,1,0,1400,5,4,5,85,1060,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
489,10750,50,7,2000,61672,110,0,0,1600,5,4,5,85,1075,0,0,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
490,8950,54,3,2000,61000,69,0,0,2000,5,4,5,185,1140,0,1,6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
491,12000,56,1,2000,61000,110,1,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
492,9940,53,4,2000,60558,110,1,0,1600,4,4,5,19,1105,0,0,12,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,
493,10950,47,10,2000,60348,110,0,0,1600,4,4,5,69,1030,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
494,10750,54,3,2000,60239,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
495,9799,51,6,2000,59000,97,1,0,1400,3,4,5,69,1025,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
496,11750,51,6,2000,58761,97,0,0,1300,5,4,5,85,1060,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
497,11950,54,3,2000,58745,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
498,11250,52,5,2000,58596,110,1,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
499,11750,54,3,2000,58530,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
500,10950,55,2,2000,58377,110,1,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
501,11250,56,1,2000,58142,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
502,9950,53,4,2000,57948,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
503,9700,51,6,2000,57645,110,0,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
504,11950,47,10,2000,57500,110,1,0,1600,4,4,5,19,1105,0,0,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
505,9900,53,4,2000,57475,110,0,0,1600,3,4,5,69,1040,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
506,9990,55,2,2000,56743,110,0,0,1600,3,4,5,69,1045,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
507,9475,48,9,2000,56675,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
508,11500,54,3,2000,55877,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
509,11950,53,4,2000,55500,110,1,0,1600,4,4,5,69,1035,1,1,12,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,,,,,,,,,,,,,
510,11500,55,2,2000,54900,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
511,10500,50,7,2000,54465,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
512,10900,46,11,2000,53700,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
513,11700,52,5,2000,53561,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
514,11900,51,6,2000,53408,110,1,0,1600,5,4,5,85,1080,0,0,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
515,13950,51,6,2000,53268,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
516,10950,49,8,2000,53116,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
517,10500,56,1,2000,52448,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
518,10750,55,2,2000,52149,97,1,0,1400,3,4,5,19,1085,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
519,11950,55,2,2000,52141,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
520,10000,56,1,2000,52000,97,0,0,1400,3,4,5,69,1025,0,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
521,10495,48,9,2000,50967,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
522,11450,50,7,2000,50400,110,0,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
523,9400,54,3,2000,50000,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
524,11950,51,6,2000,50000,86,1,0,1300,5,4,5,69,1045,1,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
525,9650,53,4,2000,49969,110,0,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
526,18950,49,8,2000,49568,110,1,0,1600,3,4,5,19,1105,0,1,3,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,,,,,,,,,,,,,
527,11450,51,6,2000,49473,110,0,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,,,,,,
528,10250,52,5,2000,49432,110,1,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
529,11450,48,9,2000,49417,110,1,0,1600,3,4,5,69,1045,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
530,9950,54,3,2000,49366,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
531,10500,56,1,2000,48731,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
532,13750,54,3,2000,48370,110,1,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,
533,9950,48,9,2000,48071,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
534,10250,54,3,2000,47852,110,1,0,1600,4,4,5,69,1030,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
535,10850,54,3,2000,47768,110,0,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
536,11895,52,5,2000,47689,110,0,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
537,12950,53,4,2000,47451,110,1,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,,,,,,,,,,,,,
538,11950,50,7,2000,47219,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
539,10750,56,1,2000,47211,110,1,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
540,9550,54,3,2000,46856,97,0,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
541,10950,56,1,2000,46500,86,0,0,1300,5,4,5,69,1035,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
542,11750,52,5,2000,46449,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
543,10950,47,10,2000,46391,110,0,0,1600,5,4,5,85,1075,0,1,12,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,,,,
544,12450,54,3,2000,46230,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
545,10500,52,5,2000,46029,110,1,0,1600,4,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
546,10900,50,7,2000,46000,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
547,12950,50,7,2000,45900,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
548,10950,47,10,2000,45850,97,0,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
549,12500,56,1,2000,45336,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
550,9950,55,2,2000,44537,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
551,10750,56,1,2000,43700,86,1,0,1300,3,4,5,69,1025,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,,,,,,
552,12500,48,9,2000,43120,97,1,0,1400,3,4,5,69,1030,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
554,10450,49,8,2000,41710,110,0,0,1600,3,4,5,69,1040,1,0,12,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
555,10750,52,5,2000,41700,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
556,12950,49,8,2000,41636,110,1,0,1600,5,4,5,19,1105,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
557,10995,50,7,2000,41273,97,0,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
558,11950,49,8,2000,40836,110,0,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
559,11250,50,7,2000,40400,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
560,11950,47,10,2000,40361,110,1,0,1600,5,4,5,85,1090,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
561,13750,54,3,2000,40325,86,0,0,1300,5,4,5,69,1045,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
562,11000,47,10,2000,40000,110,0,0,1600,5,4,5,85,1080,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
563,13500,50,7,2000,39706,110,1,0,1600,5,4,5,85,1080,0,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
564,10950,54,3,2000,39291,110,1,0,1600,3,4,5,69,1040,0,1,3,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
565,10750,54,3,2000,39000,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
566,8950,47,10,2000,38900,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
567,12950,51,6,2000,38403,110,0,0,1600,3,4,5,85,1055,0,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
568,9750,56,1,2000,37461,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
569,10900,54,3,2000,37000,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
570,10995,55,2,2000,36406,110,1,0,1600,4,4,5,69,1035,1,1,3,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
571,10750,48,9,2000,36005,97,1,0,1400,5,4,5,85,1065,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
572,10950,52,5,2000,36000,110,1,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
573,13000,49,8,2000,36000,110,0,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
574,12950,45,12,2000,36000,110,1,1,1600,3,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
575,11500,52,5,2000,35823,110,0,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
576,10950,56,1,2000,35230,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
577,11710,48,9,2000,35142,110,0,0,1600,3,4,5,85,1055,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
578,9980,49,8,2000,34890,97,0,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
579,12250,51,6,2000,34882,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
580,11500,46,11,2000,34000,110,1,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
581,11950,56,1,2000,33998,110,0,0,1600,5,4,5,85,1080,1,1,12,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,,,,,,,,,,,,,
582,11500,55,2,2000,33230,110,0,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
583,11900,46,11,2000,33021,110,1,0,1600,5,4,5,85,1080,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
584,11930,49,8,2000,31999,97,0,0,1400,3,4,5,69,1030,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
585,10500,52,5,2000,31579,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
586,8950,56,1,2000,31000,97,0,0,1400,3,4,5,69,1025,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
587,10450,46,11,2000,30806,97,1,0,1400,5,4,5,85,1060,1,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
588,10500,55,2,2000,30461,86,1,0,1300,5,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
589,12950,50,7,2000,29686,110,1,1,1600,3,4,5,85,1075,1,1,3,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,,,,,,,,,,,,,
590,9950,55,2,2000,29650,86,0,0,1300,3,4,6,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,,,,,,,,,,,,,
591,12900,52,5,2000,29500,110,1,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,,,,,,,,,,,,,
592,9950,48,9,2000,28656,97,0,0,1400,3,4,5,19,1085,0,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
593,9950,55,2,2000,27500,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
594,10950,48,9,2000,26938,110,1,0,1600,3,4,5,69,1040,0,0,12,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
595,10950,53,4,2000,26624,97,0,0,1400,5,4,5,85,1060,0,1,3,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,
596,9950,47,10,2000,26221,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
597,10950,50,7,2000,22648,97,1,0,1400,5,4,5,85,1060,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,,,,,,,,,,,
598,10800,50,7,2000,22500,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
599,10500,56,1,2000,19313,97,0,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
600,10450,50,7,2000,17619,110,0,0,1600,4,4,5,69,1030,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
601,10600,51,6,2000,17069,97,1,0,1400,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
602,10450,48,9,2000,15000,97,1,0,1400,3,4,5,69,1025,1,1,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
603,12950,50,7,2000,10210,97,0,0,1400,5,4,5,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
604,11250,47,10,2000,5309,110,1,1,1600,3,4,5,85,1070,0,1,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,
605,7500,50,7,2000,1,90,1,0,2000,3,4,5,64,1260,0,0,3,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,,,,,,,,,,,,,
606,8950,52,5,2000,31000,97,0,0,1398,3,4,5,69,1025,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,
607,6950,58,11,1999,205000,72,1,0,2000,4,4,5,185,1100,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
608,7900,68,1,1999,204250,72,0,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
609,5950,68,1,1999,194545,86,0,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
610,7500,59,10,1999,190900,72,1,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,,,,,
611,7500,62,7,1999,183500,72,1,0,2000,5,4,5,185,1140,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,,,,,,,,,,,,,
612,6900,65,4,1999,176184,72,1,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
613,5751,67,2,1999,174833,72,0,0,2000,4,4,5,185,1100,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,
614,6950,68,1,1999,155720,86,1,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,,,,,,,,,,,,,
615,7950,67,2,1999,155500,110,1,0,1600,5,4,5,69,1050,0,1,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,,,,,,,,,,,,,
616,7750,59,10,1999,154783,72,1,0,2000,3,4,5,185,1120,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,
617,7950,64,5,1999,154462,72,1,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,
618,8250,64,5,1999,150585,110,1,0,1600,3,4,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,,,,,,,,,,,,
619,6250,67,2,1999,149000,90,1,0,2000,5,4,5,64,1135,0,0,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,
620,9500,62,7,1999,147636,72,0,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,
621,6900,59,10,1999,144521,72,1,0,2000,5,4,5,64,1135,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
622,8450,64,5,1999,144000,110,1,0,1600,3,4,6,72,1065,0,1,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,,,,,,,,,,,,,
623,7350,65,4,1999,140168,72,1,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
624,8950,68,1,1999,140000,110,1,0,1600,5,4,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,,,,,,,,,,,,,
